yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,B-R_Height_Diff,B-R_Reach_cms,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B-R_current_lose_streak,B-R_current_win_streak,B-R_avg_B-RODY_att,B-R_avg_B-RODY_landed,B-R_avg_CLINCH_att,B-R_avg_CLINCH_landed,B-R_avg_DISTANCE_att,B-R_avg_DISTANCE_landed,B-R_avg_GROUND_att,B-R_avg_GROUND_landed,B-R_avg_HEAD_att,B-R_avg_HEAD_landed,B-R_avg_KD,B-R_avg_LEG_att,B-R_avg_LEG_landed,B-R_avg_PASS,B-R_avg_REV,B-R_avg_SIG_STR_pct,B-R_avg_SUB-R_ATT,B-R_avg_TD_att,B-R_avg_TD_landed,B-R_avg_TD_pct,B-R_avg_TOTAL_STR_att,B-R_avg_TOTAL_STR_landed,B-R_longest_win_streak,B-R_losses,B-R_avg_opp_B-RODY_att,B-R_avg_opp_B-RODY_landed,B-R_avg_opp_CLINCH_att,B-R_avg_opp_CLINCH_landed,B-R_avg_opp_DISTANCE_att,B-R_avg_opp_DISTANCE_landed,B-R_avg_opp_GROUND_att,B-R_avg_opp_GROUND_landed,B-R_avg_opp_HEAD_att,B-R_avg_opp_HEAD_landed,B-R_avg_opp_KD,B-R_avg_opp_LEG_att,B-R_avg_opp_LEG_landed,B-R_avg_opp_PASS,B-R_avg_opp_REV,B-R_avg_opp_SIG_STR_pct,B-R_avg_opp_SUB-R_ATT,B-R_avg_opp_TD_att,B-R_avg_opp_TD_landed,B-R_avg_opp_TD_pct,B-R_avg_opp_TOTAL_STR_att,B-R_avg_opp_TOTAL_STR_landed,B-R_total_rounds_fought,B-R_total_time_fought(seconds),B-R_total_title_B-Routs,B-R_win_B-Ry_Decision_Majority,B-R_win_B-Ry_Decision_Split,B-R_win_B-Ry_Decision_Unanimous,B-R_win_B-Ry_KO/TKO,B-R_win_B-Ry_SuB-Rmission,B-R_wins
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,1.168460773,0.645574157,-4,0,1,0,0,0,0,1,0,0,0,0,0.077680618,-1.174051645,0.886753516,0.007513366,0.774297007,0.626067136,-2.983673039,-2.339771581,0.074041032,-0.35807786,0.088703722,0.967381594,1.205420828,-0.253872774,0.035786286,-0.820551546,0.09049113,-2.851258437,-2.347260805,-1.237359397,-1.064624504,-2.045292401,-1,0,2.178698181,1.839476966,0.567559915,0.33786977,0.606805138,1.749287091,0.054692785,0.104977044,0.009177358,0.398807021,0.080183446,2.295940558,3.165862525,-0.371152938,0.060514612,1.442188305,0.051702194,-0.154707385,-0.436523726,-0.707822804,0.749161412,1.414479586,-3,0.00824533,-1,0,0,-1,0,0,-1
Blue,1,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.805762722,-0.264403553,3,0,1,0,0,0,0,0,1,0,0,0,0.169124044,0.387434889,1.21282596,1.646667097,-0.190677974,0.130058858,-0.643214898,-0.714464678,-0.419811188,-0.387077018,-0.030295529,1.600914889,2.066774677,-0.348322064,-0.342421308,0.292945399,0.009887744,0.061741786,0.030817295,-0.446797163,-0.082251221,0.227378416,-1,-1,0.553536166,0.688574759,1.389101852,1.737460893,0.155748569,-0.059305937,-1.009623975,-1.25609081,0.244954294,-0.049789464,1.272718238,-1.022424872,-0.582588376,-0.916130759,0.060514612,0.021503021,-0.298428751,-0.922622884,-1.017173108,0.380469892,-0.007368316,-0.190393875,-13,-0.446970156,-1,-1,0,0,-3,-1,-3
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,-4.359365011,-2.994336682,6,0,0,0,1,0,0,1,0,0,0,2,0.821955063,0.913243897,1.779255847,2.148437006,-0.103993348,0.025379031,0.21102968,0.347562248,0.061252814,0.484407805,0.524743657,0.559091389,0.705737139,-0.166554738,-0.030119275,1.890879967,-1.451599494,0.624648136,0.464238982,0.31586371,0.608625964,1.19202996,-1,-4,2.241954874,2.854877787,2.070903755,2.561442521,0.0016944,-0.464571016,0.48674562,1.298500942,0.124265357,0.017555795,-1.40887311,-0.130168415,-0.205635156,1.139826494,0.179499146,-0.319071905,0.169338762,0.536599182,0.810692462,-0.278387217,1.050673957,1.608304274,-14,1.413014948,0,1,0,-1,-3,-4,-7
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,-0.410918023,0.03892235,5,0,1,0,0,0,0,1,0,0,3,-3,0.541552301,0.665810576,0.769865069,0.846707271,0.025640673,0.035672565,-2.508574155,-2.366096894,-0.648658977,-1.224634349,-0.33553599,0.227414481,0.27592043,-2.440943357,1.286621625,-0.487682593,1.232535369,0.311720933,-0.208095859,-1.295739012,-1.436512848,-1.956064716,-1,3,1.268911711,1.193467481,0.089029787,0.123287195,0.170239321,0.644093467,0.307590867,0.390443943,-0.131383328,0.174092667,0.080183446,1.181779913,1.141010169,1.599156524,-0.501151267,1.79610212,1.640368177,1.293232796,1.811687047,2.21694107,0.29279153,0.651760231,4,-0.064765721,0,-1,1,-1,-1,1,-1
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.410918023,-0.264403553,-1,0,1,0,0,0,0,0,1,0,1,-1,0.361278281,0.122054474,0.010573,-0.114148406,1.088496201,1.115770703,-0.202450878,-0.691616359,1.090583243,0.870497316,0.957191555,0.235741396,0.219720324,-1.305144975,-1.028557069,-1.774047648,-0.228038139,-0.195585766,-0.087849751,0.187071412,0.578877019,-0.070194172,3,0,0.188715906,0.095488421,-0.42573246,-0.314426627,0.944188608,1.198662157,-1.190069138,-0.968307401,0.530875443,0.448901941,0.080183446,1.055962875,1.25953487,-1.280581802,0.060514612,0.706541565,-0.071476467,-1.802736563,-1.801207763,-0.062518588,-0.47135982,-1.265224266,1,-0.824125502,0,0,1,-1,2,0,2
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-1.200607421,-0.871055359,-4,0,1,0,0,0,0,0,1,0,0,-1,-1.70686253,-1.897929742,-2.472829224,-2.487673447,-0.356968629,0.04561656,2.029846434,1.878451019,-0.155928631,0.270635516,8.802283631,0.701398267,1.099487053,2.181043984,0.035786286,1.693096504,-0.705832044,0.046311191,0.128796176,0.193089978,0.057499192,0.556750868,-1,0,-1.230611816,-1.272412297,-2.994091949,-2.267013977,0.055976028,-0.140821778,-0.502953224,-0.448643553,-0.307873282,-0.6218325,-2.029313344,-0.500977338,-0.389089924,-0.371152938,0.060514612,-1.40325113,0.051702194,-3.236270476,-3.454564574,-3.332704449,-0.75835806,-1.104362979,-3,-1.304548832,0,0,0,-1,1,-1,-1
Blue,1,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,1.168460773,1.555551867,-6,0,1,0,0,0,0,1,0,0,0,0,0.580580569,0.588195534,0.324854837,0.226777447,-0.074329197,-0.323923319,0.392590669,0.12654731,0.027802627,-0.231610083,0.572791496,-0.34545818,-0.61479166,-0.958732399,1.082256001,-0.831703659,-0.202465102,-0.578924382,-0.615624141,0.71406697,-0.484637942,-0.969756513,-1,0,-0.958417045,-1.237659898,-0.896006745,-1.30085065,-0.584113998,-0.595006979,-1.018458239,-1.398809899,-0.633233211,-0.691894769,-1.433045946,-1.741864445,-1.975041337,-1.332596144,0.550072004,-0.49884337,0.235485488,-2.357529241,-0.56993536,0.879079062,-1.164417041,-1.507109704,-6,-1.821433414,0,0,-1,-1,2,0,0
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,0.773616074,0.342248254,-2,0,0,0,1,0,0,1,0,0,0,0,0.897054161,0.621551778,-2.914316028,-2.978402588,0.09981231,-0.347430358,0.565038061,0.528306748,-0.315497981,-1.337550524,2.2670987,-1.041759909,-0.776382214,0.096551292,0.035786286,-1.199311841,0.09049113,-0.40546965,0.128796176,0.193089978,-0.449016154,-1.013913195,0,2,-1.174515828,-1.381650886,-3.85975902,-3.645965517,0.446633114,0.659673655,-0.311184332,-0.388823786,0.009853779,-0.056580566,0.974584541,-0.464841077,-0.494908801,-0.435409156,0.060514612,0.070629711,0.051702194,-0.52710506,-0.000222735,-0.39198795,-0.060738286,-0.131508697,3,-0.617805919,0,0,0,-1,1,0,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,0.03892235,-3,0,1,0,0,0,0,0,1,0,0,0,2.367363479,2.657290079,3.410529767,3.953667716,0.778249834,1.033391506,-0.502900712,-0.346379138,0.820713376,1.230699673,-1.41901384,0.823090233,1.106403915,-0.143081989,1.914503454,0.86030357,-0.257495454,-0.049131846,-1.109232314,-1.613032972,0.53110352,0.512210514,0,-3,-0.163395277,-0.90631458,0.808342612,0.483648312,0.289334855,-1.021384808,-2.135381405,-1.693810582,-0.004248182,-1.321567229,-0.622982152,0.07361855,-0.600727679,-0.08319999,-0.550485616,-1.556143872,0.554259398,1.413912247,2.316502644,0.073166946,-0.309482631,-1.363551407,-11,0.104894509,0,0,0,0,1,-2,-1
Blue,1,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.410918023,0.03892235,-7,0,0,0,1,0,0,0,1,0,0,0,1.440725375,0.117423909,-0.652453009,-0.82072885,1.853944861,-0.25417772,-0.309751011,-0.435192978,1.467439007,-1.349833199,-2.926731401,0.974744978,1.223865796,0.791382189,0.035786286,-3.139046457,0.09049113,0.238339298,-0.283879987,-1.974257561,1.376467724,-0.372459355,-1,0,-0.222079313,-1.006942226,-1.240169001,-0.983289517,1.312828073,1.571398583,-2.385008502,-3.327470657,0.799977829,0.602203136,0.080183446,-0.208840752,-0.292980462,-0.08319999,-1.772486067,1.340227669,1.640368177,1.088540477,0.939085064,1.454423973,0.602987481,0.15923984,0,1.789147939,0,0,0,0,-1,0,-1
Blue,1,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,0.378771375,1.85887777,-3,0,1,0,0,0,0,1,0,0,0,0,-0.550087442,-0.352575835,-0.729549057,-0.18385694,0.053878062,-0.047170768,0.096590062,0.07975338,0.03070933,0.088661348,0.088703722,0.246434031,0.063080714,0.791382189,0.035786286,0.076630092,0.09049113,2.288926088,1.717726237,1.500922312,0.154731373,0.302067904,0,0,-0.134237146,-0.434607828,-0.498810067,0.214497803,1.32917124,1.257432409,-2.733537258,-2.995298298,0.831518483,0.494285222,-4.138810134,0.083295833,0.077413849,0.045312447,0.060514612,-1.142969451,0.051702194,0.118192015,0.066483082,0.086866135,0.595264882,0.204513742,1,1.62388373,0,0,0,0,0,0,0
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,1.168460773,0.645574157,3,0,1,0,0,0,0,1,0,0,-1,0,-1.290837676,-0.867885483,-0.55244896,-0.227612013,-2.85607749,-2.472802116,0.066857555,-0.045729901,-2.878049104,-2.204527242,-1.007818142,-1.51814335,-1.596739713,-0.274190262,1.291549945,-0.078455474,0.798177274,0.244012396,0.031705796,-0.186901675,-2.072381706,-0.823666396,-6,1,-1.302532831,-1.456094873,0.065157962,0.282705783,-2.545799897,-2.953463266,1.609851775,1.291450652,-2.275864352,-2.38466168,-0.686906297,-0.23076524,-0.184060125,1.161823488,0.060514612,1.013486891,0.051134531,0.686773891,3.207850219,3.534769533,-1.736704267,-1.175683105,-21,-0.458321259,-5,0,1,-3,-2,-3,-7
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,1.563305471,2.465529576,-3,0,1,0,0,0,0,1,0,0,1,0,0.166861339,0.177667641,-0.25971502,0.022765853,-0.688426478,-0.289442425,0.167857851,0.078536807,-0.900417083,-0.525481937,-0.168513916,0.469991596,0.48337689,-0.189715768,0.035786286,0.634645392,-0.003193948,-0.616831953,-0.599455877,-0.510660516,-0.595758044,-0.212313756,-1,-2,-1.604771697,-1.880106746,-2.593764028,-2.807177552,-1.142315999,-1.492090694,1.684733409,1.797486939,-1.001859636,-1.126261312,1.730393888,-0.677877891,-0.797529029,0.195433786,0.060514612,0.497682664,0.051702194,-0.167192049,-0.148165914,0.660085654,-0.888842427,-0.764247041,-23,-1.173220766,0,0,0,-1,-4,0,-5
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,1.563305471,-0.567729456,1,0,1,0,0,0,0,1,0,0,-1,1,0.623979637,0.739341169,1.195816313,1.234923726,0.732239087,0.552309523,-0.261650999,-0.123223498,0.987520427,1.031689977,0.292679659,-0.482335232,-0.460157385,-0.341478791,-1.855251684,0.283036464,-1.103993631,-0.004953698,0.184520141,0.318484364,0.927414252,0.867588098,-2,-1,1.380371625,1.241560976,2.672000847,2.88615689,0.791679889,0.544302703,-1.740230305,-2.137186373,0.722144466,0.291522789,0.795704322,0.206657041,0.239285816,0.222963433,-0.855985728,-0.609760853,0.687168587,2.160291728,-0.56993536,-1.318277262,0.290367196,-0.299427698,-5,-0.066655943,-1,0,0,0,0,-2,-2
Red,0,FALSE,0,3,0,0,0,1,0,0,0,0,0,0,-0.016073324,-0.567729456,-4,0,1,0,0,0,0,1,0,0,0,0,2.163883632,2.523765577,2.169144444,2.137720109,0.859471886,0.6736455,2.487628856,3.184518412,1.509705074,1.912421428,-0.342072725,0.743603534,0.767851999,1.077132387,1.38124735,1.266942891,0.066906694,1.530610028,0.761229022,0.186183003,2.196308177,2.596523698,-1,0,-0.335308211,-0.409266177,0.286062794,0.268054718,0.318148452,0.893542636,-0.481944084,-0.223600397,0.187350029,0.778503811,-1.727956662,1.122628695,1.33006526,0.996547593,-0.515246796,1.045244282,1.617226928,1.747003913,2.358738959,0.32378812,0.22435285,0.493342433,5,1.010248686,0,0,2,-3,2,-1,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,0.342248254,-9,0,1,0,0,0,0,1,0,0,-1,0,1.838285969,1.149114223,-0.208472128,-0.049560569,2.330035611,2.338034718,0.294364225,-0.214279422,2.013863395,1.428285074,2.490657837,2.081781605,2.549658268,0.382554112,3.175195433,-1.252858701,-0.971273103,0.026308081,-0.283879987,-0.677461282,2.166829155,1.614825928,-2,-5,0.57937427,0.410147122,-0.673825881,-0.584824161,0.538626555,0.561657937,-1.004038154,-0.98635058,0.157031365,-0.118800952,-0.622982152,0.100811398,0.168842132,2.873295139,-0.2449855,1.105761598,0.765040815,0.107476774,-1.442537342,-1.313873457,0.361738105,0.332243649,-17,2.515581869,0,0,0,0,-2,-4,-6
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,-0.567729456,5,0,1,0,0,0,0,1,0,0,1,-2,-1.081404716,-1.004413469,0.370506138,0.412403116,-0.520109438,-0.681303465,-1.007137909,-0.8391945,-0.430407122,-0.356265106,0.088703722,-0.66676495,-0.753731074,-0.490497438,1.60549086,0.178986139,2.066733028,-0.559492286,-0.971673593,-0.962828711,-0.818529841,-0.870132988,-1,0,-0.555745384,-0.48492165,-0.45028876,-0.408100342,-0.271599053,-0.392467961,1.367640581,1.505900735,0.083375827,0.29283554,0.080183446,-0.243871883,-0.064409754,2.456829755,-1.16148584,0.733771617,0.051702194,1.065187716,1.209525909,2.154031886,0.67134843,1.037986617,-2,0.240996259,0,0,0,0,0,-1,-1
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.410918023,0.03892235,-6,0,1,0,0,0,0,1,0,0,0,0,0.957330588,0.968395489,1.21514005,1.083208562,1.024444225,1.304992877,0.437424644,0.531055463,1.157699722,1.403757122,0.814835382,1.185002712,1.430888445,-0.8636256,-0.112084134,0.854750541,-1.064974972,-0.005982844,-0.963258399,-0.137593718,1.240437647,1.083938242,2,0,1.28399513,1.21378593,0.90168556,0.897620566,0.940330647,1.018118471,-0.94998422,-0.431190151,0.777344772,0.876224338,0.527383994,0.246958628,0.35987635,0.071489102,-0.05049076,-0.152352636,-0.301411907,1.084883988,1.15723556,1.34046082,0.579899217,0.18510091,3,0.306525969,0,0,0,0,0,1,1
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,-1.200607421,-0.264403553,1,0,1,0,0,0,0,1,0,0,0,0,0.945436834,0.751347912,0.634754845,0.249648491,1.122324472,1.690089877,-0.130228709,-0.37972056,1.012961489,1.33305529,0.31226286,1.129518409,1.080496877,-1.338107753,-1.070399397,1.009114834,-2.737912743,0.1757582,0.258274545,0.429836868,1.035938304,1.0101719,-1,2,0.466049173,0.126132659,0.579234284,-0.225364877,1.013473202,0.673281802,-1.969754323,-2.436824539,0.626495128,-0.480466492,0.271418943,0.714803429,0.361061056,-0.939926832,-2.383486295,-1.051292867,0.063900364,-0.40281231,-1.282980535,-0.874491506,0.044962763,-1.030468033,4,-0.164693765,0,0,0,2,0,-2,0
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,-0.016073324,-1.174381263,2,0,1,0,0,0,0,0,1,0,0,0,-1.385524368,-1.642228949,0.208181413,0.31148788,-0.269043998,-0.949201762,0.826659763,0.825847603,0.451804469,0.545351687,0.379156386,-1.227570263,-1.313859107,0.557766145,0.349727201,-0.332930099,-2.238268388,0.86860332,0.923261206,1.683226213,-0.092424508,-0.412422734,0,4,0.495354414,0.298263525,0.032674907,-0.026425992,-0.323921499,0.379431738,-0.313921711,-0.141573464,-0.470755663,0.484039829,-0.61062687,-0.439162107,-0.59987215,-0.642610912,0.390681898,0.721230662,1.004901784,-1.511016647,-2.179918903,-1.705243577,-0.31453028,0.306473634,13,-0.283225478,0,0,0,1,3,-1,3
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.805762722,-0.264403553,-3,0,1,0,0,0,0,1,0,0,0,0,-1.240568873,-0.920173291,-1.781679224,-2.009247685,4.047623356,4.038585849,0.274322554,0.266349398,4.585920065,4.72079091,0.088703722,0.074020738,-0.148786838,0.096551292,0.035786286,-0.713416022,0.09049113,3.036464386,1.717726237,1.183872049,3.874023457,2.944228442,-1,0,3.91532922,4.633921872,-0.08428601,0.70798567,2.975863688,3.793616554,3.3648049,3.001634975,3.149902215,3.660228837,10.81299659,2.1195219,2.49309629,-0.62817781,0.060514612,0.657048013,0.051702194,-4.35442464,-2.448550958,-1.261696913,3.224297073,3.157790087,-1,1.400153677,0,0,0,0,-1,0,-1
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,1.168460773,1.555551867,-4,0,1,0,0,0,0,1,0,0,1,-1,-0.650947272,0.123523767,1.906240325,2.561774751,-1.734417453,-2.267137428,0.155724119,0.17305139,-0.60756807,-0.738403096,0.088703722,-4.779949592,-2.569373915,-0.256881393,-3.746289653,0.559339593,1.518046428,-0.109712194,-1.124675963,-2.172417737,-1.008964181,-0.588940336,0,1,0.361943152,0.273106614,0.98208397,0.911009795,-1.272649612,-0.541956113,0.957353616,0.919662087,-1.194721373,-0.287775756,0.080183446,0.365755135,0.647597678,0.74973078,-7.271488105,1.681889818,0.846035186,1.761355257,0.36937244,-0.67368881,-0.73570522,0.199301659,2,-0.975225248,-1,0,-1,1,0,0,0
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,0.773616074,0.645574157,-5,0,1,0,0,0,0,1,0,0,0,0,-0.173174702,-0.425567642,-0.60997668,-0.560306139,-0.678036615,-1.492016424,0.274558132,0.384833247,-0.690662634,-1.389937477,0.577773732,-0.635961848,-0.92180083,0.111999457,0.035786286,-0.819837823,0.004855538,-0.372971484,0.246079019,0.903393535,-0.741956447,-1.055944352,-3,2,0.224762076,0.363271423,0.440146934,0.472365165,-0.276759333,0.02591502,0.099651342,0.019756437,-0.175190358,0.167795705,0.079262983,-0.596334239,-0.310682578,0.01941189,0.296348387,0.622089525,0.232980189,0.227259846,-0.415848331,-0.736590878,-0.122791957,0.182414138,0,-0.432124862,-3,0,0,-1,3,-1,1
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,0.03892235,0,0,1,0,0,0,0,1,0,0,1,0,0.553440966,0.51965753,1.405823594,1.019213294,2.393654984,1.900838781,0.169079935,0.182758363,2.924193572,2.614353609,-0.174216708,0.117858433,0.13449257,0.505253059,0.011513815,-0.268171364,-0.50675125,0.115627449,0.24229118,0.476170568,2.306020447,1.513808705,0,-1,-0.432174927,-0.715351193,0.85943195,0.616696158,1.717484454,0.728108761,0.756556359,0.779644346,2.215757651,1.207793114,-0.463478608,1.041314359,1.369797635,0.635158967,1.003849717,-0.559537666,0.521847646,2.633141202,1.807309943,0.427044921,1.932411091,1.062846077,8,2.18304281,0,0,0,2,0,-2,0
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-1.200607421,-0.264403553,4,0,1,0,0,0,0,1,0,0,-2,1,0.791714805,1.242311216,1.103456148,1.398020098,-1.118065514,-0.856977432,1.407341122,1.583152249,-0.750731431,-0.027266153,-1.670300099,-0.757573713,-0.680418664,0.205837769,0.035786286,1.360868991,-0.216222691,-0.326886943,0.227745777,0.939266023,-0.314000573,0.397283812,-5,-2,0.312662079,0.256222687,0.128623219,-0.019744932,-0.305322228,-0.813323656,2.064164486,2.4730711,0.324940317,0.553395679,-0.271399351,-1.410681589,-1.477762843,1.352610107,0.885932828,-1.028173332,-0.240073594,-0.489833254,0.519912724,0.693441685,0.707923561,0.926074608,-17,0.58783897,-2,0,0,-1,-3,-2,-6
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-1.595452119,-0.264403553,0,0,1,0,0,0,0,1,0,0,-1,3,-0.355366763,-0.331956089,-0.463019013,-0.405363941,-0.493627043,-0.329005179,-1.191483241,-1.285154226,-0.819212845,-0.882872912,-0.086576563,-0.446156635,-0.431811056,-1.028749847,0.035786286,0.54278118,0.055962309,-1.024921757,-1.070202987,0.478601835,-1.152646262,-1.278780447,-2,-3,-0.137139539,-0.350938989,-0.250232839,-0.159847051,-0.357521073,0.277931381,-0.141933013,-0.118712616,-0.476699518,0.289957579,-0.622982152,0.04016453,0.198308198,-0.186057212,0.060514612,0.232144497,-0.434590786,-0.470996456,-0.268854789,-0.582063949,-0.475468407,-0.062637389,-31,-1.174586634,-1,0,-1,-7,0,0,-8
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.410918023,-0.264403553,2,0,1,0,0,0,0,0,1,0,1,0,1.957857482,1.09479442,3.162761341,2.999074106,1.690373497,1.307459647,1.228177248,1.241059549,2.138951648,2.324201201,0.088703722,2.238599893,1.913224679,-0.143081989,-0.594559705,0.210318266,-0.705832044,0.400648244,1.146899822,0.172440691,2.013419469,1.47384593,-1,-2,1.28508362,1.617473111,0.556709853,0.649692591,0.88437701,0.880752825,-0.109481016,-0.033212428,1.26114844,1.646756142,1.762087437,-2.710217039,-2.792848821,0.1944436,-0.06092822,0.271145057,0.289481733,0.732245278,0.189681473,0.382175528,0.469083478,-0.036744437,-5,1.150675022,0,0,1,-1,0,-1,-1
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,-0.016073324,0.645574157,-3,0,1,0,0,0,0,1,0,0,-3,1,0.328941509,0.436939129,0.745719818,0.906846809,-0.855909732,-0.947857096,0.723639404,0.78585722,-0.728592045,-0.567593738,-0.194122754,0.163875127,0.0001436,0.448344175,0.034143512,0.525677584,1.463016079,0.64258896,0.425990657,1.320433123,-0.65624207,-0.556683638,-1,2,-0.993119052,-1.01009566,-0.251852541,-0.352639859,-0.628746498,-0.72457719,-0.033742312,0.06497574,-0.363164769,0.012748809,0.318690406,-1.548109725,-1.856881904,-0.315256938,-0.754152356,-0.027395697,0.687168587,-1.59040168,-1.859964842,0.076318994,-1.052947342,-1.235594566,6,-1.043401957,-3,0,-1,1,-2,6,4
Blue,1,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,-0.016073324,0.03892235,2,0,1,0,0,0,0,1,0,0,1,-1,0.185259738,-0.389174977,1.070874539,0.442554805,2.746888149,2.731381097,-6.063936139,-4.759296541,1.368717265,0.451703309,2.993230359,2.040519128,2.347760943,-0.604296841,0.035786286,-1.014379999,0.09049113,-1.35618184,-3.203500429,-1.398366658,-2.080171883,-4.730107403,-1,1,4.267433445,3.06755152,0.161173405,0.214497803,5.072059513,5.652958846,0.054692785,0.104977044,4.287795512,4.157230807,0.080183446,4.994600581,4.893637542,0.045312447,0.060514612,1.090272233,0.051702194,3.302136803,0.939085064,0.584159894,4.333753137,3.27627775,0,0.00824533,-1,0,0,-1,0,0,-1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.016073324,-0.567729456,4,0,1,0,0,0,0,1,0,0,0,1,0.577579015,0.390764666,0.66435178,0.276436344,0.626676794,0.542245274,1.561503031,1.657233319,1.251881463,1.647395881,-0.878028063,-0.700848107,-0.708485976,1.351881838,0.127252147,-0.298046524,0.193087853,0.488802749,0.446591258,0.256609841,0.942297251,0.751177355,2,-3,0.742317778,1.223375025,1.465951354,1.370362428,1.149767191,1.241121145,0.126679897,0.165460819,1.488541113,1.60215615,0.080183446,0.037325515,0.222982396,0.259771504,0.175034761,0.728801231,-0.707454287,0.907389317,1.107582626,0.386652326,1.17089635,0.927442774,-8,0.885746921,0,0,0,-1,-7,3,-4
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,1.563305471,0.645574157,2,0,1,0,0,0,0,0,1,0,0,-1,-1.377451623,-1.521777624,-1.791328177,-1.595186549,-0.324000658,0.351772591,-0.716123876,-0.618764638,-0.889945382,-0.469213472,0.604977397,1.424238942,1.551892539,-0.199564462,-0.715799018,0.591102486,-0.536424394,-0.852433674,-1.054160509,-1.050807017,-1.098549648,-0.969056275,2,-2,1.066945125,0.997967395,-0.589513472,-0.442178368,0.513999976,1.22219712,0.03834407,0.001798868,0.113111812,0.554628047,0.591269787,1.059118744,1.055675873,-0.833892255,-0.596929837,0.408583822,-1.061358029,-0.892555904,-1.234774966,-0.96258142,0.086041115,0.139972599,-6,-0.959987448,1,0,-3,1,4,3,5
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-1.595452119,-2.387684875,0,0,1,0,0,0,0,1,0,0,0,-2,-0.035926023,-0.37526785,-0.460937502,-0.817718298,0.229516426,0.317787286,-1.949430669,-2.150033612,-0.688577906,-1.643514265,0.518765863,2.060050446,2.087163803,-1.651343918,0.193136199,0.093905092,-0.25079023,-1.579016613,-1.787357012,-1.645716389,-1.046868152,-1.694058873,-5,2,0.807644958,0.603612247,0.125878389,0.265807899,1.189972207,1.081109798,-1.204237355,-1.209444479,0.735108433,0.297456687,-0.727731696,1.405117244,1.010581788,-0.956852165,-0.725057107,-0.527438027,-0.043976309,-0.201795981,-0.713651591,-1.438420334,0.826830256,0.45556007,-17,-0.203617484,0,0,0,-4,-2,-1,-7
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,0.378771375,1.252225963,3,0,1,0,0,0,0,1,0,0,2,-1,0.027635404,0.061153154,-2.104757966,-1.726630856,-0.759916209,-0.47359253,-2.485303688,-2.258206902,-1.791043267,-2.012674698,-0.867016231,-1.042688342,-1.191050685,-1.588164218,-0.651863885,0.530011785,-0.831195366,-1.918371601,-2.006775792,-1.047875384,-1.989892818,-1.946155388,-4,0,-0.431415445,-0.711994135,-1.972860244,-1.799947845,-0.324440576,-0.349366972,-0.056574917,0.015350066,-0.711270394,-0.967512433,-1.709999437,0.189412949,0.311791482,-0.636176365,-0.134363537,1.072036373,-0.51709767,-0.679495558,0.540060288,1.772756483,-0.513600191,-0.395496952,-14,-1.064548956,0,0,-2,-2,1,-1,-4
