yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_wins,B-R_Height_Diff,B-R_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_wins,R_Weight_lbs,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,1,-0.39012741,-0.107478528,0.357390395,0.618849778,-1.192705483,-1.166174299,0.903065548,1.058337573,-0.881893228,-0.476052476,0.983707296,-0.070479581,-0.532421924,1.032606574,0.646274256,-0.469883105,-0.489551436,-0.061449916,-0.600368484,-0.094239234,3,1,-0.650755853,-0.687533038,0.146167008,-0.060043546,-1.170143234,-1.154520423,0.105635812,0.0887785,-1.058801854,-0.904971267,-0.585093696,0.512960888,-0.503782774,0.366090741,-0.404374675,0.276492047,1.317370421,1.240892147,-1.175462549,-0.982595641,8,-0.975926496,0,0,0,0,3,1,4,0.773616074,-0.264403553,185,0,3,-1.20264382,-1.20045051,-0.722646125,-0.870977078,-0.314933641,-0.09358107,-0.349910195,-0.46813426,-0.558593348,-0.74932425,-0.093853627,0.050444251,-0.56820821,0.030850095,0.322712589,-0.750742849,-0.476012385,1.265706045,-0.709468077,-0.707845813,3,1,-1.132701101,-1.057927241,-0.767659735,-1.0032147,0.202911747,0.169984906,-0.452224202,-0.644593848,0.053401805,-0.480596081,-0.665277142,-0.800304559,-0.564297386,-0.764077767,-0.773810066,-0.603582625,-0.514871008,1.200028955,-0.3250752,-0.743148535,7,-0.893865255,0,0,0,0,0,3,3,185,3,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,1,-0.538092751,-0.476621624,0.41507671,0.376653213,0.054675726,0.127997846,-0.172845384,0.099148106,0.339908904,0.819597395,-0.759008686,0.068486599,-0.532421924,1.097392683,0.075252137,1.249454983,0.940485619,0.659839432,-0.037253417,-0.028764447,1,2,1.430077346,1.192111384,0.628948292,0.479678124,1.430939042,1.054287062,-0.458309215,-0.52676131,1.410665822,0.823255049,0.13042718,-0.332341112,-0.503782774,-0.433564149,-0.722107872,0.356090666,-0.602353941,-0.905759247,1.060010454,0.286753058,14,0.573094422,0,0,0,0,1,2,3,0.378771375,-0.264403553,155,0,1,-0.821531651,-0.657252482,-0.607002053,-0.605613782,-0.408981264,-0.516514353,-0.873198108,-0.900993033,-0.495660326,-0.727032608,0.660005154,-0.650403883,-0.56820821,-0.895008405,0.322712589,-1.114224935,-1.09502663,-1.443478379,-0.957870951,-1.144285608,2,1,-0.868622932,-0.862792199,-0.133667331,-0.201296915,-0.631138972,-0.492656769,0.488803437,0.573371465,-0.43547834,-0.035416355,-0.665277142,-0.592071866,-0.564297386,-0.328127341,-0.773810066,-0.268136376,-0.0118642,-0.521797078,-0.794510204,-0.743148535,6,-1.362778641,0,0,0,0,1,2,3,155,9,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,1,-0.434517012,-0.497129573,-0.421374848,-0.571950001,2.762468269,2.782371327,0.072742981,0.383352393,3.131346787,3.524266499,-0.759008686,0.832800586,-0.532421924,-0.376491301,-0.781281042,1.174701153,1.019932122,0.731175741,2.788749975,2.299228005,1,1,2.070333714,1.796282805,-0.658468465,-0.487323201,2.390738401,3.332119781,0.804437259,0.631901863,1.437703789,1.045700021,4.781312876,-0.050573779,-0.503782774,0.382410228,-0.722107872,-1.156283108,-0.951394734,-1.121253209,1.963569901,1.770354883,6,1.274446937,0,0,0,0,1,0,1,-0.016073324,-0.871055359,170,0,3,-0.287974614,-0.331333665,-0.799742173,-0.7117591,-0.650818009,-0.498892133,-0.175480891,-0.294990751,-0.849658575,-0.816199175,-0.093853627,-0.299979816,-0.56820821,0.11501905,0.322712589,-0.659872327,-0.269674303,-0.576539364,-0.884479193,-0.787198503,3,1,-0.736583848,-0.732702171,-0.514062773,-0.509726832,-0.795214523,-0.549454626,-0.556782829,-0.478507669,-0.89281783,-0.527457104,-0.665277142,0.032626211,0.352202954,0.566718269,-0.773810066,0.067309874,0.742646012,-0.365267439,-1.145100903,-0.993154068,7,-0.89728798,0,0,0,0,1,2,3,170,4,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,1,0,0,0,0,0,2,0,2.894703165,3.194301379,3.328235582,3.262828948,1.171158907,0.801495595,0.072742981,0.116910874,0.982962657,0.325630882,-0.759008686,1.180216035,-0.532421924,-0.255017346,-0.781281042,2.66977775,1.019932122,-0.200159406,2.288203249,2.426540092,0,2,3.831038728,4.593372719,4.169344374,4.79745148,1.701451598,2.676380059,-0.850618799,-0.816427103,1.152303024,1.430700933,1.203708495,-0.754992112,1.147053658,0.994391012,-0.722107872,1.231675483,-0.078792752,-0.603238877,1.952414846,2.396944209,6,1.3642516,0,0,0,0,0,0,0,0.378771375,-0.264403553,125,1,0,2.608477873,1.895778252,0.43379459,0.243548766,1.982515432,1.139974339,-0.785983455,-0.771135401,1.24286441,-0.080575003,-0.093853627,1.101716452,-0.56820821,-1.000219598,0.322712589,2.066243321,0.14300186,-0.912478232,1.396310836,0.214629208,3,1,1.552093615,2.194323457,0.669389714,0.723992836,0.490043962,0.813693961,-0.452224202,-0.31242149,0.28207155,0.292610812,-0.665277142,-0.383839174,-0.564297386,0.291381158,-0.773810066,0.067309874,0.239639204,-0.606082269,0.191897526,0.109143053,13,1.368556264,1,0,0,2,1,0,3,125,0,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,3,0,-0.656465024,-0.502012419,0.141753459,0.249788345,-0.800866941,-0.808358968,1.690507606,1.499869233,-0.290617828,0.057631876,-0.620697892,-0.110184203,-0.532421924,0.849817191,-0.3734081,0.907723189,0.96318462,1.063323636,0.146479012,0.728179527,6,7,-0.833686244,-0.713106431,-0.336614276,-0.332046134,-0.544149433,-0.503711074,0.287779548,0.131883529,-0.414182381,-0.298747608,0.096354756,-0.352467351,-0.18933774,-0.802695413,-0.268203305,-0.549817434,-0.45276503,-0.718682071,-0.091616167,0.358363267,52,0.436791596,10,0,2,3,7,1,14,-0.016073324,-0.871055359,205,2,0,0.429209195,0.231617019,1.075093532,0.812873656,1.696097671,1.36746118,-0.024837401,-0.157262959,1.6183171,0.975238203,-0.573581942,-0.108839416,0.119441961,-0.659717922,0.286516081,-0.618567545,-0.719866481,-0.568658099,1.512300607,0.767392832,3,4,-0.82060872,-0.791834002,-0.252781055,-0.229335999,0.483828979,0.402339779,0.830995306,0.729391815,0.916468804,1.14888952,0.868902343,-0.421699663,-0.564297386,0.458252133,-0.773810066,-0.095330732,-0.0118642,-0.192318606,0.30263881,-0.036521327,27,0.394739015,3,0,0,4,1,2,7,205,4,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,4,0,-0.057205392,0.169378793,-0.241105116,-0.006824682,-0.317485334,0.197328497,-0.003272465,0.179080562,-0.51213732,-0.04281955,1.855065287,-0.800052023,-0.375451467,1.725008116,-0.353014453,-0.993159914,-0.8470607,-0.655919158,-0.55552784,-0.272476156,16,4,-0.434669328,-0.553272722,-0.400985114,-0.509811604,-0.06858489,-0.236484812,0.583763118,0.405600462,-0.019342224,-0.207691838,-0.048453039,-0.226678362,-0.338699131,-0.743634412,-0.404374675,0.097395152,-0.384203446,-0.292430277,0.071672589,-0.016435325,49,0.111147997,13,0,0,2,11,3,16,1.168460773,1.555551867,185,0,2,0.991473383,1.080981209,3.071580792,3.07914513,0.672566399,0.681796615,0.675900237,0.861360544,1.320406884,2.011654785,-0.416935961,0.701231804,-0.56820821,0.4366647,0.265832362,0.443555435,0.201955598,-0.025413847,1.633422671,1.967473447,4,1,1.294303023,1.553165463,1.611321284,1.552347471,0.691231841,0.913766377,-0.706152295,-0.699955908,0.648168432,0.754526618,0.540149597,-0.800304559,-0.564297386,-0.167514027,-0.773810066,-0.124373698,-0.299296662,-0.354946804,0.586630397,0.516619603,23,1.467489327,3,0,1,2,1,2,6,235,4,0,0,0,1,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,3,2.3028418,2.203083809,0.203560224,-9.70E-05,2.381751782,2.144089146,0.287145522,0.442561619,2.308043117,1.904704161,2.145517951,-0.441056059,-0.532421924,-0.808398693,-0.781281042,-1.067913744,-0.966230454,-1.250388401,1.798084579,0.965482329,3,0,0.096209911,-0.1803274,0.736233022,0.599616272,1.536716388,1.169329119,-0.64629089,-0.695733023,1.753146741,1.387923054,-0.585093696,0.653844555,-0.503782774,-0.7599539,-0.722107872,0.170360554,0.793809231,1.282333294,1.231054629,0.52391375,7,0.099685126,0,0,1,0,2,0,3,-1.595452119,-1.477707166,155,0,1,0.316360397,-0.036454735,-0.717139264,-0.590450165,0.99885407,1.014101337,-1.101617435,-1.092687633,0.70456231,0.597727806,-0.416935961,-0.700464463,0.512384917,-1.246714391,0.265832362,-0.906520886,-0.977119155,-1.133857304,0.246237788,-0.18071723,5,1,0.28829095,-0.045083452,-0.1517814,-0.280607465,0.499810364,0.513476713,-0.287917789,-0.225423968,0.395843196,0.352860699,1.74557633,-0.205354009,-0.564297386,-0.941080193,-0.773810066,0.770149633,0.563000723,0.1679654,0.067111006,-0.295086671,15,-0.172159147,0,0,0,3,0,3,6,155,2,0,1,0,0,0,0,1,0,0
Blue,0,TRUE,1,5,0,0,0,0,0,1,0,0,0,0,4,-0.656465024,-0.585020787,0.237897316,0.091207261,-0.16532096,-0.387029844,0.665830529,0.510229306,0.283537308,0.302494276,0.070856069,0.733539029,-0.308178415,-0.607870266,-0.781281042,1.334887931,1.757649651,0.583973834,-0.03278425,-0.182058592,5,2,0.446826494,0.34179605,1.065750405,0.588907509,0.274572179,-0.11421154,-0.64920986,-0.596591457,0.25962093,-0.335414362,0.437078985,-0.503414136,-0.503782774,-0.7599539,0.412653544,-0.161300362,-0.203450178,0.006537994,0.159638165,-0.253788517,39,0.835436685,3,1,3,3,5,0,12,-1.595452119,-2.691010779,205,0,6,0.588583376,0.689878628,0.657373128,0.583213785,-0.361957453,-0.269803271,0.958309587,1.064185797,-0.294274655,-0.085033331,0.056918129,0.330783505,-0.56820821,0.792579134,0.243080272,0.08526595,0.638213257,1.413085677,-0.186692936,-0.057153756,6,1,-0.446097862,-0.576594138,0.415792752,0.057784215,-0.576447121,-0.697129057,-0.849546983,-0.832824851,-0.681495445,-0.935148011,-0.665277142,-0.800304559,-0.564297386,-0.929280033,-0.773810066,-0.737761124,-1.017877816,-1.208119344,-0.874135888,-1.05679184,22,-0.156838376,3,0,0,2,3,4,9,205,8,0,1,0,0,0,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,0,0,1,0,0,1,0.379292364,0.473054203,0.055646597,-0.082899245,0.874022358,1.085929033,-0.246611852,-0.204185315,0.843559396,0.914279501,1.02839232,-0.049100168,0.675043134,0.072027913,-0.56165715,-0.550387229,-0.416216203,-0.287043372,0.625329269,0.441310952,5,4,0.765195733,0.496711799,0.208062045,0.144081957,0.619001205,0.475537024,-0.586564271,-0.537902302,0.477509311,0.223048499,-0.309893359,0.003612247,0.51211657,-0.439840877,-0.47769772,0.46630414,0.525316313,-0.002342251,0.322060668,-0.044110983,32,0.455758649,1,0,2,2,3,2,9,-1.595452119,-0.264403553,185,0,1,-0.32608583,-0.483429113,-0.499067587,-0.584384718,-0.856379242,-0.819616539,0.028019964,0.285040005,-0.876405109,-0.620032729,-0.244625383,0.681207571,-0.190000616,0.279148511,0.243080272,0.157962367,-0.104603838,0.086668983,-0.990614967,-0.850680655,5,2,-0.815807298,-0.91482821,-0.818379127,-0.879842733,-0.508082308,-0.363914958,0.00086318,-0.057756016,-0.489097453,-0.250977064,0.178521574,-0.800304559,-0.19769725,0.126178892,-0.773810066,-1.18502279,-1.017877816,-1.208119344,-0.741030267,-0.724966315,17,-0.723185346,0,0,0,1,3,4,8,185,-12,0,0,0,1,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,1,-0.656465024,-0.497129573,-0.637698527,-0.672865237,-0.837227504,-0.915263373,0.979080994,1.005049269,-0.536982578,-0.362683112,-0.032877026,1.875046932,-0.532421924,-0.457473938,-0.067503393,0.894374291,0.424083349,-0.408223641,-0.537800144,-0.410700708,1,2,-0.970884037,-0.888923512,-0.296382502,-0.543544208,-0.587500804,-0.39524285,3.287021345,3.438039234,0.386227285,1.537645631,-0.585093696,0.653844555,1.972471874,1.03518973,0.469391615,-0.161300362,0.575658735,0.432789789,0.407439742,1.042702762,9,-0.138333737,0,0,0,1,1,0,2,0.773616074,0.645574157,265,0,1,-0.941728565,-0.857817908,-0.79677694,-0.7117591,-0.859066317,-0.852692091,-0.240332811,-0.251704873,-0.972498993,-1.021968174,0.312070333,0.239134133,-0.56820821,0.343246411,0.230829145,-0.359300602,-0.142697022,1.130663622,-1.149384356,-1.077141024,4,5,-1.004047634,-1.062930704,0.045151039,0.126113304,-0.651122533,-0.743149885,-0.090290495,-0.052645672,-0.451248667,-0.208441674,0.308336762,-0.608089765,-0.282297281,-0.668768771,-0.773810066,-0.792808714,-0.785720828,-1.096974038,-0.901927172,-0.977419454,21,-1.102739269,1,0,0,0,5,3,8,242,-2,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,1,2.006911118,1.861284646,3.039804011,2.758252771,2.467306048,1.395758314,-0.33657096,-0.504786003,2.853664485,1.499813577,-0.759008686,-0.20944576,-0.532421924,-1.024352393,-0.781281042,-1.067913744,-0.966230454,-1.250388401,2.256919078,0.953357369,1,0,2.550525991,2.131933595,1.755437955,1.649075074,1.701451598,1.261362764,0.865735631,0.0887785,1.963442041,1.216811537,-0.585093696,2.062681221,2.79789009,-0.596759025,4.043890077,2.425654779,2.539013196,0.702157242,1.952414846,1.305466028,3,1.3642516,0,0,1,0,0,0,1,-0.410918023,-1.174381263,155,0,2,0.207471206,0.356717171,0.626534709,0.561984721,-1.047161562,-0.915951342,-0.592173117,-0.713420898,-1.145968221,-1.053976685,-0.847712408,0.167252274,-0.56820821,0.444680791,0.189992061,0.09738202,0.005443139,-0.186416807,-1.121591028,-0.906227538,2,1,-0.985991007,-0.949518884,1.063873875,0.436124913,-1.045885505,-1.174231062,0.117039432,0.185837047,-0.629979043,-0.47278591,-0.665277142,-0.522660969,-0.564297386,0.719683334,-0.773810066,-0.976300679,-0.682539945,-0.405403242,-1.089640228,-1.182552199,5,-1.263519603,1,0,0,0,0,1,2,145,-8,0,1,0,0,0,0,0,1,0
Blue,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,1,0,-0.434517012,-0.189510327,-1.070345884,-1.076526179,-1.305637115,-1.245409328,0.715950604,0.472166232,-1.26772548,-1.293931456,-0.759008686,0.832800586,-0.532421924,0.392843746,-0.781281042,0.987816578,1.417164637,-0.061449916,-0.902782131,-0.428888149,1,1,-0.970884037,-0.777039915,-0.738932012,-0.487323201,-0.808592798,-0.740369019,-0.360231819,-0.544865422,-1.070818728,-1.093193935,-0.585093696,1.358262888,-0.503782774,-0.107174398,3.249557086,-0.55929346,-0.515093743,0.950804121,-0.468232068,0.072499934,4,-0.164618029,0,0,1,0,0,0,1,-0.410918023,-0.871055359,205,0,2,-1.164532603,-1.164237308,-0.915386244,-0.994813283,-0.133556083,0.047396691,-0.204552441,-0.424848383,-0.411749629,-0.727032608,-0.847712408,-0.066363771,-0.56820821,-0.284783484,0.189992061,-0.629582153,-0.269674303,2.168767518,-0.5645664,-0.65494402,2,1,-1.044675045,-0.949518884,-0.626772534,-0.962090711,0.676907785,0.643300387,-0.301195075,-0.552323749,0.558052276,-0.129138402,-0.665277142,-0.800304559,-0.564297386,-0.198107036,-0.773810066,-0.976300679,-0.347202072,2.002745056,0.178032357,-0.349200423,6,-0.557677556,0,0,0,0,0,2,2,185,-2,0,1,0,0,0,0,1,0,0
Red,1,FALSE,0,3,0,0,1,0,0,0,0,0,0,1,0,-0.508499683,-0.599669322,-0.998237991,-0.874695708,-0.638313834,-0.321000653,-1.038252002,-1.03766904,-0.946198603,-0.68659558,-0.759008686,-0.904276657,2.606987223,0.595300337,-0.781281042,0.053393705,-0.966230454,-1.250388401,-1.142627438,-0.97451138,0,1,-1.291012221,-1.224574301,-0.980322654,-0.824649245,-1.21176055,-0.947444721,-0.850618799,-0.816427103,-1.401282773,-1.093193935,-0.585093696,2.062681221,-0.503782774,4.707074429,2.455224094,0.435689286,1.666411214,1.986832786,-1.483342064,-1.079615924,2,-0.664019569,0,0,0,0,0,0,0,0.773616074,0.03892235,145,1,0,-0.681790522,-0.62103928,-0.838290196,-0.7117591,-0.379871286,-0.457773619,0.008638931,0.065724894,-0.333083352,-0.281199777,-0.345139886,-0.066363771,1.32282976,0.346483675,0.189992061,-0.205519719,-0.544791745,-0.00580451,-0.57209376,-0.65494402,2,3,-0.311124576,-0.21234206,-0.570417654,-0.345230876,-0.740522673,-0.442169784,-0.254724574,-0.40469159,-0.81922297,-0.457165569,0.037888456,0.171448006,-0.564297386,0.52082875,-0.773810066,-0.156320959,0.658811544,-0.244860024,-0.622185962,-0.24313747,10,-1.087059091,0,0,0,0,0,3,3,145,2,0,0,0,1,0,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,1,0.971153729,1.040966657,-0.205051169,-0.37011953,1.466321128,0.867524786,0.189689822,0.472166232,1.640631268,1.054433934,-0.759008686,0.485385137,1.03728265,-0.821895802,0.646274256,2.66977775,1.019932122,-0.358684537,1.057692546,0.316796933,1,1,0.709788931,0.453679647,-0.578004918,-0.71220723,1.454348782,1.951615103,-0.728022054,-0.635385983,1.152303024,1.473478812,1.203708495,-0.754992112,-0.503782774,0.137617915,0.866558111,-0.55929346,-0.515093743,-0.085224544,0.680738587,0.234200405,6,1.3642516,0,0,1,0,0,0,1,-0.805762722,1.252225963,170,0,1,1.122140413,1.443113229,-0.195823133,-0.07488719,1.272679801,1.410181714,-0.282076577,-0.19399037,1.035709879,0.788799019,-0.847712408,2.269796675,0.692483769,-0.116445575,0.189992061,-0.387260762,-0.269674303,-0.576539364,1.302218838,1.236295091,1,1,1.65479068,2.259368471,0.669389714,0.929612781,2.053319355,2.334614375,-0.858841083,-0.921404147,1.945841074,2.057709375,-0.665277142,-0.522660969,-0.564297386,0.53612526,-0.773810066,-0.529039014,-0.0118642,2.002745056,1.913159208,1.741754942,9,1.153685166,0,0,0,1,1,0,2,155,-8,0,1,0,0,0,0,1,0,0
Blue,0,TRUE,1,3,0,0,0,0,1,0,0,0,0,0,2,-1.174343718,-1.112368065,-1.070345884,-0.975610943,-0.702479534,0.108189089,0.599003763,1.182676948,-0.829279739,0.082696531,-0.759008686,-0.904276657,1.03728265,3.429692614,-0.067503393,-1.067913744,-0.966230454,-1.250388401,-0.037253417,1.226168984,2,0,-1.291012221,-1.224574301,-0.899859107,-0.824649245,-1.133728082,-1.120007806,2.091703081,0.903463544,-0.545080476,-0.408747869,1.203708495,3.471517888,-0.503782774,-0.7599539,0.866558111,0.236692737,-0.078792752,-0.541077157,-0.557472507,-0.513664275,4,1.250353003,2,0,0,1,0,1,2,0.378771375,-0.264403553,221,0,3,-1.113717647,-1.019384501,0.112561058,0.42045763,-1.378567472,-1.315388332,0.1055441,0.440869164,-1.135479384,-0.400088532,-0.847712408,0.868100407,-0.56820821,3.474763155,0.189992061,-0.750742849,-0.269674303,2.891216699,-1.211919346,-0.65494402,3,0,-1.39677927,-1.383152311,-0.739482295,-0.715346777,-1.291998831,-1.300448524,-0.905311584,-0.921404147,-1.397468302,-1.347525021,-0.665277142,-0.800304559,-0.564297386,-2.890292126,-0.773810066,-1.125387901,-1.017877816,-1.208119344,-1.771014242,-1.758322517,3,-1.617961838,1,0,0,0,2,1,3,205,2,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,5,0,0,0,0,0,0,0,1,0,0,3,-0.379030009,-0.420224762,-0.313213009,-0.218746677,-0.564523279,-0.428298089,1.242211385,1.493525387,-0.416409999,0.113063325,-0.759008686,0.485385137,-0.532421924,0.463703552,-0.245947805,-0.273654301,-0.171765424,0.810438307,-0.503908959,-0.297029202,3,2,-0.230587611,-0.273563731,-0.517657257,-0.515433705,-0.688292742,-0.723112711,-0.482828564,-0.544865422,-0.879299794,-1.018332647,-0.137893148,-0.226678362,-0.091073666,-0.831351658,0.866558111,-0.410046048,-0.515093743,-0.432294147,-1.118014016,-1.236263256,13,-0.92248177,0,0,0,1,3,2,6,-0.016073324,1.555551867,185,0,1,0.28369364,0.193757763,-0.208672474,-0.26948694,-0.505268116,-0.328544005,-0.010742103,0.28215428,-0.569082185,-0.192033211,-0.093853627,0.576080351,0.062137781,0.360511837,0.189992061,0.218542715,-0.200894943,-0.128620874,-0.634194479,-0.456562295,5,3,-0.472505679,-0.537567129,-0.584506374,-0.59197481,0.041115023,0.119497921,-0.033989696,-0.146335311,0.121739889,0.284800642,0.389471253,-0.800304559,-0.258797274,0.023692297,-0.773810066,-1.162659707,-0.934043349,-0.806761295,-0.257730094,-0.428747638,23,-0.427613989,0,0,0,1,4,4,9,185,-9,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,1,-0.360534342,-0.804748819,-0.132943276,-0.067373824,0.260005966,0.075174493,-0.804358322,-0.682413682,0.193760323,0.204163706,-0.759008686,1.180216035,-0.532421924,-0.619439211,-0.781281042,6.033700095,5.38948979,0.414125478,1.276681739,1.608105246,1,0,2.550525991,2.803235174,1.272656671,2.098843132,1.181235143,1.813564635,-0.728022054,-0.635385983,0.821838979,1.387923054,-0.585093696,-0.754992112,-0.503782774,0.790397417,0.866558111,-1.156283108,-0.951394734,-1.121253209,1.394662101,1.952267913,3,1.3642516,0,1,0,0,0,0,1,1.168460773,0.645574157,155,0,2,-0.046603573,-0.439973271,-0.555604688,-0.499468463,0.708394065,0.611307735,-0.863507591,-0.944278911,0.584689887,0.432132754,-0.847712408,0.634484362,-0.56820821,-0.481177709,0.189992061,0.218542715,0.555678024,0.796114079,0.007512947,-0.522689536,2,1,0.598478005,0.611561451,-0.964901816,-0.797594755,0.30318014,0.668543879,-0.719429581,-0.699955908,-0.083274365,0.027065011,-0.665277142,-0.800304559,-0.564297386,-0.565223184,-0.773810066,-1.274475123,-1.017877816,-1.208119344,-0.344882584,-0.500718928,7,-0.005477851,0,0,0,0,0,2,2,155,0,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,3,0,0.231327023,0.425728165,-0.241105116,-0.37011953,-0.311068764,0.273262066,-0.27809754,-0.327158324,-0.675823729,-0.524639346,-0.032877026,-0.730568933,-0.532421924,0.392843746,-0.781281042,-0.787586882,-0.370381682,0.731175741,-0.767217393,-0.647137442,1,3,-0.810819945,-0.665156319,-0.457309597,-0.431102194,-0.223349286,0.17421533,-0.26828426,-0.318564021,-0.229637525,0.147364559,2.09810959,1.006053721,-0.503782774,0.545605104,0.469391615,-0.360296911,-0.296943247,0.515672082,-0.278596135,-0.129625655,7,-0.768061557,0,0,0,0,1,0,1,0.773616074,0.03892235,242,1,0,-0.910457823,-0.831075851,-0.720076257,-0.640995555,-0.905642282,-0.878357273,-0.359600712,-0.36713388,-1.034786548,-1.059921122,0.157432632,0.073805855,-0.56820821,0.674742598,0.189992061,-0.217635789,-0.104603838,0.894367165,-1.223963121,-1.141640518,4,6,-1.02120143,-1.053590907,0.038215054,0.156481789,-0.710442155,-0.775383883,-0.198959973,-0.168480135,-0.537459789,-0.279093678,0.459787814,-0.633718405,-0.319897294,-0.259293064,-0.773810066,-0.857030902,-0.816675093,-1.111793412,-0.978718876,-1.031033694,24,-1.191109945,1,0,0,0,5,4,9,242,-6,0,1,0,0,0,0,1,0,0
